Quiz_Score,Group_Score,Research_Score,Seatwork_Score,Target_Quadrant
0.7,0.0,0.2727,0.62,Distributed-Individual
0.73,0.5,0.2727,0.67,Hierarchical-Individual
0.94,0.5,0.2727,0.88,Distributed-Individual
0.7,0.5,0.2727,0.62,Distributed-Individual
0.73,1.0,0.2727,0.67,Hierarchical-Individual
0.94,0.5,0.2727,0.88,Distributed-Individual
0.7,0.5,0.2727,0.62,Distributed-Individual
0.73,1.0,0.2727,0.67,Hierarchical-Individual
0.94,0.5,0.2727,0.88,Distributed-Individual
0.7,0.5,0.2727,0.62,Distributed-Individual
0.73,1.0,0.2727,0.67,Hierarchical-Individual
0.94,0.5,0.2727,0.88,Distributed-Individual
0.7,0.5,0.2727,0.62,Distributed-Individual
0.73,1.0,0.2727,0.67,Hierarchical-Individual
0.41,0.5,0.3182,0.6,Distributed-Collective
0.78,0.5,0.3182,0.7,Hierarchical-Collective
0.48,0.0,0.3182,0.63,Hierarchical-Individual
0.41,0.5,0.3182,0.6,Distributed-Collective
0.78,0.5,0.3182,0.7,Hierarchical-Collective
0.48,0.0,0.3182,0.63,Hierarchical-Individual
0.41,1.0,0.3182,0.6,Distributed-Collective
0.78,1.0,0.3182,0.7,Hierarchical-Collective
0.48,0.5,0.3182,0.63,Hierarchical-Individual
0.41,1.0,0.3182,0.6,Distributed-Collective
0.78,1.0,0.3182,0.7,Hierarchical-Collective
0.48,0.5,0.3182,0.63,Hierarchical-Individual
0.41,1.0,0.3182,0.6,Distributed-Collective
0.78,1.0,0.3182,0.7,Hierarchical-Collective
0.48,0.5,0.3182,0.63,Hierarchical-Individual
0.41,0.5,0.3182,0.6,Distributed-Collective
0.78,0.5,0.3182,0.7,Hierarchical-Collective
0.48,0.0,0.3182,0.63,Hierarchical-Individual
0.57,1.0,0.5227,0.59,Distributed-Individual
0.54,1.0,0.5227,0.9,Hierarchical-Collective
0.57,1.0,0.5227,0.79,Hierarchical-Individual
0.57,0.5,0.5227,0.59,Distributed-Individual
0.54,0.5,0.5227,0.9,Hierarchical-Collective
0.57,0.5,0.5227,0.79,Hierarchical-Individual
0.57,0.5,0.5227,0.59,Distributed-Individual
0.54,0.5,0.5227,0.9,Hierarchical-Collective
0.57,0.5,0.5227,0.79,Hierarchical-Individual
0.57,0.5,0.5227,0.59,Distributed-Individual
0.54,0.5,0.5227,0.9,Hierarchical-Collective
0.57,0.5,0.5227,0.79,Hierarchical-Individual
0.57,0.5,0.5227,0.59,Distributed-Individual
0.54,0.5,0.5227,0.9,Hierarchical-Collective
0.57,0.5,0.5227,0.79,Hierarchical-Individual
0.57,0.5,0.5227,0.59,Distributed-Individual
0.54,0.5,0.5227,0.9,Hierarchical-Collective
0.57,0.5,0.5227,0.79,Hierarchical-Individual
0.57,0.5,0.5227,0.59,Distributed-Individual
0.54,0.5,0.5227,0.9,Hierarchical-Collective
0.57,0.5,0.5227,0.79,Hierarchical-Individual
0.84,1.0,0.5227,0.61,Hierarchical-Collective
0.56,1.0,0.5227,0.72,Hierarchical-Collective
0.62,1.0,0.5227,0.65,Distributed-Collective
0.84,0.5,0.5227,0.61,Hierarchical-Collective
0.56,0.5,0.5227,0.72,Hierarchical-Collective
0.62,0.5,0.5227,0.65,Distributed-Collective
0.84,0.5,0.5227,0.61,Hierarchical-Collective
0.56,0.5,0.5227,0.72,Hierarchical-Collective
0.62,0.5,0.5227,0.65,Distributed-Collective
0.84,0.5,0.5227,0.61,Hierarchical-Collective
0.56,0.5,0.5227,0.72,Hierarchical-Collective
0.62,0.5,0.5227,0.65,Distributed-Collective
0.84,1.0,0.5227,0.61,Hierarchical-Collective
0.56,1.0,0.5227,0.72,Hierarchical-Collective
0.62,1.0,0.5227,0.65,Distributed-Collective
0.84,1.0,0.5227,0.61,Hierarchical-Collective
0.56,1.0,0.5227,0.72,Hierarchical-Collective
0.62,1.0,0.5227,0.65,Distributed-Collective
0.84,1.0,0.5227,0.61,Hierarchical-Collective
0.56,1.0,0.5227,0.72,Hierarchical-Collective
0.62,1.0,0.5227,0.65,Distributed-Collective
0.58,1.0,0.9773,0.56,Distributed-Collective
0.64,0.5,0.5227,0.55,Distributed-Collective
0.78,0.5,0.5227,0.9,Distributed-Collective
0.91,0.5,0.5227,0.52,Hierarchical-Individual
0.51,1.0,0.5227,0.59,Hierarchical-Collective
0.64,0.5,0.5227,0.55,Distributed-Collective
0.78,0.5,0.5227,0.9,Distributed-Collective
0.91,0.5,0.5227,0.52,Hierarchical-Individual
0.51,1.0,0.5227,0.59,Hierarchical-Collective
0.64,0.5,0.5227,0.55,Distributed-Collective
0.78,0.5,0.5227,0.9,Distributed-Collective
0.91,0.5,0.5227,0.52,Hierarchical-Individual
0.51,1.0,0.5227,0.59,Hierarchical-Collective
0.67,0.5,0.6136,0.51,Distributed-Collective
0.75,1.0,0.6136,0.77,Hierarchical-Individual
0.97,1.0,0.6136,0.98,Hierarchical-Collective
0.67,0.0,0.6136,0.51,Distributed-Collective
0.75,0.5,0.6136,0.77,Hierarchical-Individual
0.97,0.5,0.6136,0.98,Hierarchical-Collective
0.86,0.5,0.5909,1.0,Hierarchical-Collective
0.74,0.0,0.5909,0.72,Distributed-Individual
0.86,1.0,0.5909,1.0,Hierarchical-Collective
0.74,0.5,0.5909,0.72,Distributed-Individual
0.86,1.0,0.5909,1.0,Hierarchical-Collective
0.74,0.5,0.5909,0.72,Distributed-Individual
0.86,1.0,0.5909,1.0,Hierarchical-Collective
0.74,0.5,0.5909,0.72,Distributed-Individual
0.84,0.0,0.5455,0.56,Hierarchical-Collective
0.83,1.0,0.4091,0.76,Hierarchical-Collective
0.83,1.0,0.4091,0.76,Hierarchical-Collective
0.83,1.0,0.4091,0.76,Hierarchical-Collective
0.83,1.0,0.4091,0.76,Hierarchical-Collective
0.83,0.5,0.4091,0.76,Hierarchical-Collective
0.83,0.5,0.4091,0.76,Hierarchical-Collective
0.83,1.0,0.4091,0.76,Hierarchical-Collective
0.83,0.5,0.4091,0.76,Hierarchical-Collective
0.68,1.0,0.5682,0.98,Hierarchical-Collective
0.83,1.0,0.5682,0.56,Hierarchical-Collective
0.68,1.0,0.5682,0.98,Hierarchical-Collective
0.83,1.0,0.5682,0.56,Hierarchical-Collective
0.68,0.5,0.5682,0.98,Hierarchical-Collective
0.83,0.5,0.5682,0.56,Hierarchical-Collective
0.68,1.0,0.5682,0.98,Hierarchical-Collective
0.83,1.0,0.5682,0.56,Hierarchical-Collective
0.68,1.0,0.5682,0.98,Hierarchical-Collective
0.83,1.0,0.5682,0.56,Hierarchical-Collective
0.59,0.5,0.3409,0.59,Hierarchical-Individual
0.87,0.5,0.3409,0.95,Hierarchical-Collective
0.97,1.0,0.3409,0.52,Hierarchical-Collective
0.59,0.0,0.3409,0.59,Hierarchical-Individual
0.87,0.0,0.3409,0.95,Hierarchical-Collective
0.97,0.5,0.3409,0.52,Hierarchical-Collective
0.59,0.5,0.3409,0.59,Hierarchical-Individual
0.87,0.5,0.3409,0.95,Hierarchical-Collective
0.97,1.0,0.3409,0.52,Hierarchical-Collective
0.59,0.5,0.3409,0.59,Hierarchical-Individual
0.87,0.5,0.3409,0.95,Hierarchical-Collective
0.97,1.0,0.3409,0.52,Hierarchical-Collective
0.59,0.0,0.3409,0.59,Hierarchical-Individual
0.87,0.0,0.3409,0.95,Hierarchical-Collective
0.97,0.5,0.3409,0.52,Hierarchical-Collective
0.77,0.5,0.4318,0.56,Distributed-Collective
0.91,0.0,0.4318,0.53,Hierarchical-Individual
0.77,0.5,0.4318,0.56,Distributed-Collective
0.91,0.0,0.4318,0.53,Hierarchical-Individual
0.77,1.0,0.4318,0.56,Distributed-Collective
0.91,0.5,0.4318,0.53,Hierarchical-Individual
0.77,1.0,0.4318,0.56,Distributed-Collective
0.91,0.5,0.4318,0.53,Hierarchical-Individual
0.77,0.5,0.4318,0.56,Distributed-Collective
0.91,0.0,0.4318,0.53,Hierarchical-Individual
0.77,0.5,0.4318,0.56,Distributed-Collective
0.91,0.0,0.4318,0.53,Hierarchical-Individual
0.77,1.0,0.4318,0.56,Distributed-Collective
0.91,0.5,0.4318,0.53,Hierarchical-Individual
0.55,1.0,0.4545,0.71,Distributed-Individual
0.55,1.0,0.4545,0.71,Distributed-Individual
0.55,1.0,0.4545,0.71,Distributed-Individual
0.55,1.0,0.4545,0.71,Distributed-Individual
0.55,0.5,0.4545,0.71,Distributed-Individual
0.55,1.0,0.4545,0.71,Distributed-Individual
0.55,0.5,0.4545,0.71,Distributed-Individual
0.55,0.5,0.4545,0.71,Distributed-Individual
0.65,0.0,0.2273,0.61,Distributed-Collective
0.68,0.5,0.2273,0.62,Distributed-Individual
0.59,0.5,0.2273,0.67,Hierarchical-Collective
0.4,0.5,0.2273,0.62,Hierarchical-Individual
0.65,0.0,0.2273,0.61,Distributed-Collective
0.68,0.5,0.2273,0.62,Distributed-Individual
0.59,0.5,0.2273,0.67,Hierarchical-Collective
0.4,0.5,0.2273,0.62,Hierarchical-Individual
0.97,0.5,0.3864,0.78,Distributed-Individual
0.97,0.0,0.3864,0.78,Distributed-Individual
0.42,0.5,0.6136,0.73,Distributed-Collective
0.84,0.5,0.6136,0.9,Distributed-Collective
0.42,0.5,0.6136,0.73,Distributed-Collective
0.84,0.5,0.6136,0.9,Distributed-Collective
0.42,0.0,0.6136,0.73,Distributed-Collective
0.84,0.0,0.6136,0.9,Distributed-Collective
0.42,0.0,0.6136,0.73,Distributed-Collective
0.84,0.0,0.6136,0.9,Distributed-Collective
0.71,0.5,0.4545,0.88,Distributed-Collective
0.71,1.0,0.4545,0.88,Distributed-Collective
0.71,1.0,0.4545,0.88,Distributed-Collective
0.71,1.0,0.4545,0.88,Distributed-Collective
0.71,1.0,0.4545,0.88,Distributed-Collective
0.71,0.5,0.4545,0.88,Distributed-Collective
0.71,0.5,0.4545,0.88,Distributed-Collective
0.71,1.0,0.4545,0.88,Distributed-Collective
0.58,0.5,0.3182,0.53,Hierarchical-Collective
0.58,0.0,0.3182,0.53,Hierarchical-Collective
0.68,0.5,0.3636,0.77,Distributed-Collective
0.53,0.0,0.3636,0.84,Distributed-Individual
0.78,0.0,0.3636,0.91,Hierarchical-Individual
0.68,0.5,0.3636,0.77,Distributed-Collective
0.53,0.0,0.3636,0.84,Distributed-Individual
0.78,0.0,0.3636,0.91,Hierarchical-Individual
0.68,1.0,0.3636,0.77,Distributed-Collective
0.53,0.5,0.3636,0.84,Distributed-Individual
0.78,0.5,0.3636,0.91,Hierarchical-Individual
0.68,0.5,0.3636,0.77,Distributed-Collective
0.53,0.0,0.3636,0.84,Distributed-Individual
0.78,0.0,0.3636,0.91,Hierarchical-Individual
0.68,1.0,0.3636,0.77,Distributed-Collective
0.53,0.5,0.3636,0.84,Distributed-Individual
0.78,0.5,0.3636,0.91,Hierarchical-Individual
0.68,0.5,0.3636,0.77,Distributed-Collective
0.53,0.0,0.3636,0.84,Distributed-Individual
0.78,0.0,0.3636,0.91,Hierarchical-Individual
0.68,1.0,0.3636,0.77,Distributed-Collective
0.53,0.5,0.3636,0.84,Distributed-Individual
0.78,0.5,0.3636,0.91,Hierarchical-Individual
0.68,1.0,0.3636,0.77,Distributed-Collective
0.53,0.5,0.3636,0.84,Distributed-Individual
0.78,0.5,0.3636,0.91,Hierarchical-Individual
0.62,1.0,0.5455,0.69,Distributed-Individual
0.64,1.0,0.5455,0.69,Distributed-Collective
0.62,0.5,0.5455,0.69,Distributed-Individual
0.64,0.5,0.5455,0.69,Distributed-Collective
0.62,0.5,0.5455,0.69,Distributed-Individual
0.64,0.5,0.5455,0.69,Distributed-Collective
0.62,1.0,0.5455,0.69,Distributed-Individual
0.64,1.0,0.5455,0.69,Distributed-Collective
0.62,0.5,0.5455,0.69,Distributed-Individual
0.64,0.5,0.5455,0.69,Distributed-Collective
0.76,0.5,0.3636,0.8,Distributed-Collective
0.77,0.5,0.3636,0.78,Hierarchical-Collective
0.76,0.5,0.3636,0.8,Distributed-Collective
0.77,0.5,0.3636,0.78,Hierarchical-Collective
0.76,0.5,0.3636,0.8,Distributed-Collective
0.77,0.5,0.3636,0.78,Hierarchical-Collective
0.89,0.0,0.4773,0.73,Hierarchical-Individual
0.6,0.5,0.4773,0.99,Distributed-Individual
1.0,0.0,0.4773,0.72,Distributed-Collective
0.89,0.0,0.4773,0.73,Hierarchical-Individual
0.6,0.5,0.4773,0.99,Distributed-Individual
1.0,0.0,0.4773,0.72,Distributed-Collective
0.89,0.5,0.4773,0.73,Hierarchical-Individual
0.6,1.0,0.4773,0.99,Distributed-Individual
1.0,0.5,0.4773,0.72,Distributed-Collective
0.89,0.5,0.4773,0.73,Hierarchical-Individual
0.6,1.0,0.4773,0.99,Distributed-Individual
1.0,0.5,0.4773,0.72,Distributed-Collective
0.89,0.0,0.4773,0.73,Hierarchical-Individual
0.6,0.5,0.4773,0.99,Distributed-Individual
1.0,0.0,0.4773,0.72,Distributed-Collective
0.89,0.5,0.4773,0.73,Hierarchical-Individual
0.6,1.0,0.4773,0.99,Distributed-Individual
1.0,0.5,0.4773,0.72,Distributed-Collective
0.89,0.0,0.4773,0.73,Hierarchical-Individual
0.6,0.5,0.4773,0.99,Distributed-Individual
1.0,0.0,0.4773,0.72,Distributed-Collective
0.92,0.5,0.3636,0.81,Hierarchical-Collective
0.92,0.5,0.3636,0.91,Hierarchical-Individual
0.49,1.0,0.3636,0.5,Hierarchical-Collective
0.97,1.0,0.3636,0.51,Hierarchical-Collective
0.92,0.5,0.3636,0.81,Hierarchical-Collective
0.92,0.5,0.3636,0.91,Hierarchical-Individual
0.49,1.0,0.3636,0.5,Hierarchical-Collective
0.97,1.0,0.3636,0.51,Hierarchical-Collective
0.92,0.5,0.3636,0.81,Hierarchical-Collective
0.92,0.5,0.3636,0.91,Hierarchical-Individual
0.49,1.0,0.3636,0.5,Hierarchical-Collective
0.97,1.0,0.3636,0.51,Hierarchical-Collective
0.65,0.5,0.75,0.55,Distributed-Individual
0.65,0.5,0.75,0.55,Distributed-Individual
0.69,0.5,0.5455,0.93,Hierarchical-Collective
0.61,0.5,0.5455,0.56,Hierarchical-Individual
0.67,0.0,0.5455,0.94,Hierarchical-Individual
0.7,0.5,0.5455,0.84,Distributed-Collective
0.69,1.0,0.5455,0.93,Hierarchical-Collective
0.61,1.0,0.5455,0.56,Hierarchical-Individual
0.67,0.5,0.5455,0.94,Hierarchical-Individual
0.7,1.0,0.5455,0.84,Distributed-Collective
0.69,1.0,0.5455,0.93,Hierarchical-Collective
0.61,1.0,0.5455,0.56,Hierarchical-Individual
0.67,0.5,0.5455,0.94,Hierarchical-Individual
0.7,1.0,0.5455,0.84,Distributed-Collective
0.52,0.0,0.1818,0.8,Hierarchical-Collective
0.58,0.5,0.1818,0.86,Distributed-Collective
0.89,0.5,0.1818,0.83,Hierarchical-Collective
0.45,0.5,0.1818,0.54,Hierarchical-Individual
0.8,0.5,0.1818,0.63,Hierarchical-Collective
0.52,0.0,0.1818,0.8,Hierarchical-Collective
0.58,0.5,0.1818,0.86,Distributed-Collective
0.89,0.5,0.1818,0.83,Hierarchical-Collective
0.45,0.5,0.1818,0.54,Hierarchical-Individual
0.8,0.5,0.1818,0.63,Hierarchical-Collective
0.48,0.0,0.4773,0.61,Distributed-Individual
0.48,0.0,0.4773,0.59,Distributed-Collective
0.48,0.5,0.4773,0.61,Distributed-Individual
0.48,0.5,0.4773,0.59,Distributed-Collective
0.48,0.5,0.4773,0.61,Distributed-Individual
0.48,0.5,0.4773,0.59,Distributed-Collective
0.48,0.5,0.4773,0.61,Distributed-Individual
0.48,0.5,0.4773,0.59,Distributed-Collective
0.48,0.0,0.4773,0.61,Distributed-Individual
0.48,0.0,0.4773,0.59,Distributed-Collective
0.48,0.0,0.4773,0.61,Distributed-Individual
0.48,0.0,0.4773,0.59,Distributed-Collective
0.48,0.0,0.4773,0.61,Distributed-Individual
0.48,0.0,0.4773,0.59,Distributed-Collective
0.48,0.0,0.4773,0.61,Distributed-Individual
0.48,0.0,0.4773,0.59,Distributed-Collective
0.48,0.0,0.4773,0.61,Distributed-Individual
0.48,0.0,0.4773,0.59,Distributed-Collective
0.48,0.0,0.4773,0.61,Distributed-Individual
0.48,0.0,0.4773,0.59,Distributed-Collective
0.6,0.5,0.3636,0.62,Hierarchical-Individual
0.59,1.0,0.3636,0.77,Hierarchical-Collective
0.73,0.5,0.3636,0.64,Distributed-Individual
0.75,1.0,0.3636,0.99,Hierarchical-Collective
0.6,0.5,0.3636,0.62,Hierarchical-Individual
0.59,1.0,0.3636,0.77,Hierarchical-Collective
0.73,0.5,0.3636,0.64,Distributed-Individual
0.75,1.0,0.3636,0.99,Hierarchical-Collective
0.6,0.5,0.3636,0.62,Hierarchical-Individual
0.59,1.0,0.3636,0.77,Hierarchical-Collective
0.73,0.5,0.3636,0.64,Distributed-Individual
0.75,1.0,0.3636,0.99,Hierarchical-Collective
0.6,0.5,0.3636,0.62,Hierarchical-Individual
0.59,1.0,0.3636,0.77,Hierarchical-Collective
0.73,0.5,0.3636,0.64,Distributed-Individual
0.75,1.0,0.3636,0.99,Hierarchical-Collective
0.66,1.0,0.4091,0.51,Hierarchical-Collective
0.43,1.0,0.4091,0.68,Distributed-Individual
0.66,1.0,0.4091,0.51,Hierarchical-Collective
0.43,1.0,0.4091,0.68,Distributed-Individual
0.66,1.0,0.4091,0.51,Hierarchical-Collective
0.43,1.0,0.4091,0.68,Distributed-Individual
0.66,0.5,0.4091,0.51,Hierarchical-Collective
0.43,0.5,0.4091,0.68,Distributed-Individual
0.56,0.5,0.3864,0.74,Hierarchical-Individual
0.56,0.5,0.3864,0.74,Hierarchical-Individual
0.56,0.5,0.3864,0.74,Hierarchical-Individual
0.56,0.5,0.3864,0.74,Hierarchical-Individual
0.56,0.0,0.3864,0.74,Hierarchical-Individual
0.56,0.0,0.3864,0.74,Hierarchical-Individual
0.56,0.5,0.3864,0.74,Hierarchical-Individual
0.58,0.0,0.3636,0.75,Hierarchical-Collective
0.63,0.5,0.3636,0.94,Hierarchical-Collective
0.58,0.5,0.3636,0.75,Hierarchical-Collective
0.63,1.0,0.3636,0.94,Hierarchical-Collective
0.58,0.0,0.3636,0.75,Hierarchical-Collective
0.63,0.5,0.3636,0.94,Hierarchical-Collective
0.58,0.0,0.3636,0.75,Hierarchical-Collective
0.63,0.5,0.3636,0.94,Hierarchical-Collective
0.58,0.5,0.3636,0.75,Hierarchical-Collective
0.63,1.0,0.3636,0.94,Hierarchical-Collective
0.44,1.0,0.2727,0.76,Hierarchical-Collective
0.44,1.0,0.2727,0.76,Hierarchical-Collective
0.62,0.0,0.5909,0.6,Distributed-Collective
0.61,0.5,0.5909,0.88,Hierarchical-Individual
0.63,0.5,0.5909,0.86,Distributed-Collective
0.62,0.5,0.5909,0.6,Distributed-Collective
0.61,1.0,0.5909,0.88,Hierarchical-Individual
0.63,1.0,0.5909,0.86,Distributed-Collective
0.62,0.5,0.5909,0.6,Distributed-Collective
0.61,1.0,0.5909,0.88,Hierarchical-Individual
0.63,1.0,0.5909,0.86,Distributed-Collective
0.62,0.5,0.5909,0.6,Distributed-Collective
0.61,1.0,0.5909,0.88,Hierarchical-Individual
0.63,1.0,0.5909,0.86,Distributed-Collective
0.62,0.0,0.5909,0.6,Distributed-Collective
0.61,0.5,0.5909,0.88,Hierarchical-Individual
0.63,0.5,0.5909,0.86,Distributed-Collective
0.62,0.5,0.5909,0.6,Distributed-Collective
0.61,1.0,0.5909,0.88,Hierarchical-Individual
0.63,1.0,0.5909,0.86,Distributed-Collective
0.55,0.5,0.5909,0.72,Hierarchical-Collective
0.88,1.0,0.5909,0.69,Hierarchical-Individual
0.55,0.0,0.5909,0.72,Hierarchical-Collective
0.88,0.5,0.5909,0.69,Hierarchical-Individual
0.55,0.5,0.5909,0.72,Hierarchical-Collective
0.88,1.0,0.5909,0.69,Hierarchical-Individual
0.55,0.5,0.5909,0.72,Hierarchical-Collective
0.88,1.0,0.5909,0.69,Hierarchical-Individual
0.55,0.5,0.5909,0.72,Hierarchical-Collective
0.88,1.0,0.5909,0.69,Hierarchical-Individual
0.55,0.0,0.5909,0.72,Hierarchical-Collective
0.88,0.5,0.5909,0.69,Hierarchical-Individual
0.55,0.5,0.5909,0.72,Hierarchical-Collective
0.88,1.0,0.5909,0.69,Hierarchical-Individual
0.74,1.0,0.25,0.82,Hierarchical-Collective
0.75,1.0,0.25,0.76,Hierarchical-Individual
0.74,1.0,0.25,0.82,Hierarchical-Collective
0.75,1.0,0.25,0.76,Hierarchical-Individual
0.74,1.0,0.25,0.82,Hierarchical-Collective
0.75,1.0,0.25,0.76,Hierarchical-Individual
0.57,1.0,0.3864,0.54,Distributed-Individual
0.57,0.5,0.3864,0.54,Distributed-Individual
0.57,1.0,0.3864,0.54,Distributed-Individual
0.57,1.0,0.3864,0.54,Distributed-Individual
0.57,1.0,0.3864,0.54,Distributed-Individual
0.92,0.5,0.6364,0.79,Hierarchical-Collective
0.4,0.5,0.6364,0.52,Hierarchical-Individual
0.92,1.0,0.6364,0.79,Hierarchical-Collective
0.4,1.0,0.6364,0.52,Hierarchical-Individual
0.92,1.0,0.6364,0.79,Hierarchical-Collective
0.4,1.0,0.6364,0.52,Hierarchical-Individual
0.92,0.5,0.6364,0.79,Hierarchical-Collective
0.4,0.5,0.6364,0.52,Hierarchical-Individual
0.67,1.0,0.3636,0.86,Hierarchical-Individual
0.48,1.0,0.3636,0.61,Hierarchical-Collective
0.55,0.5,0.3636,0.71,Hierarchical-Collective
0.66,1.0,0.3636,0.6,Distributed-Individual
0.67,1.0,0.3636,0.86,Hierarchical-Individual
0.48,1.0,0.3636,0.61,Hierarchical-Collective
0.55,0.5,0.3636,0.71,Hierarchical-Collective
0.66,1.0,0.3636,0.6,Distributed-Individual
0.67,1.0,0.3636,0.86,Hierarchical-Individual
0.48,1.0,0.3636,0.61,Hierarchical-Collective
0.55,0.5,0.3636,0.71,Hierarchical-Collective
0.66,1.0,0.3636,0.6,Distributed-Individual
0.67,1.0,0.3636,0.86,Hierarchical-Individual
0.48,1.0,0.3636,0.61,Hierarchical-Collective
0.55,0.5,0.3636,0.71,Hierarchical-Collective
0.66,1.0,0.3636,0.6,Distributed-Individual
0.68,1.0,0.5682,0.82,Hierarchical-Individual
0.57,0.5,0.5682,0.64,Hierarchical-Individual
0.68,1.0,0.5682,0.82,Hierarchical-Individual
0.57,0.5,0.5682,0.64,Hierarchical-Individual
0.68,1.0,0.5682,0.82,Hierarchical-Individual
0.57,0.5,0.5682,0.64,Hierarchical-Individual
0.68,1.0,0.5682,0.82,Hierarchical-Individual
0.57,0.5,0.5682,0.64,Hierarchical-Individual
0.68,1.0,0.5682,0.82,Hierarchical-Individual
0.57,0.5,0.5682,0.64,Hierarchical-Individual
0.68,0.5,0.5682,0.82,Hierarchical-Individual
0.57,0.0,0.5682,0.64,Hierarchical-Individual
0.92,0.0,0.3182,0.68,Distributed-Collective
0.92,0.5,0.3182,0.68,Distributed-Collective
0.92,0.0,0.3182,0.68,Distributed-Collective
0.92,0.5,0.3182,0.68,Distributed-Collective
0.92,0.0,0.3182,0.68,Distributed-Collective
0.92,0.0,0.3182,0.68,Distributed-Collective
0.58,1.0,0.3182,0.95,Hierarchical-Collective
0.68,1.0,0.3182,0.54,Hierarchical-Individual
0.94,0.5,0.3182,0.57,Distributed-Collective
0.56,1.0,0.3182,0.73,Distributed-Individual
0.58,1.0,0.3182,0.95,Hierarchical-Collective
0.68,1.0,0.3182,0.54,Hierarchical-Individual
0.94,0.5,0.3182,0.57,Distributed-Collective
0.56,1.0,0.3182,0.73,Distributed-Individual
0.58,1.0,0.3182,0.95,Hierarchical-Collective
0.68,1.0,0.3182,0.54,Hierarchical-Individual
0.94,0.5,0.3182,0.57,Distributed-Collective
0.56,1.0,0.3182,0.73,Distributed-Individual
0.58,1.0,0.3182,0.95,Hierarchical-Collective
0.68,1.0,0.3182,0.54,Hierarchical-Individual
0.94,0.5,0.3182,0.57,Distributed-Collective
0.56,1.0,0.3182,0.73,Distributed-Individual
0.58,0.5,0.3182,0.95,Hierarchical-Collective
0.68,0.5,0.3182,0.54,Hierarchical-Individual
0.94,0.0,0.3182,0.57,Distributed-Collective
0.56,0.5,0.3182,0.73,Distributed-Individual
0.63,1.0,0.4091,0.52,Hierarchical-Individual
0.63,1.0,0.4091,0.52,Hierarchical-Individual
0.63,1.0,0.4091,0.52,Hierarchical-Individual
0.63,1.0,0.4091,0.52,Hierarchical-Individual
0.63,1.0,0.4091,0.52,Hierarchical-Individual
0.63,0.5,0.4091,0.52,Hierarchical-Individual
0.63,1.0,0.4091,0.52,Hierarchical-Individual
0.63,1.0,0.4091,0.52,Hierarchical-Individual
0.79,1.0,0.6818,0.76,Distributed-Collective
0.58,1.0,0.6818,0.65,Hierarchical-Individual
0.79,0.5,0.6818,0.76,Distributed-Collective
0.58,0.5,0.6818,0.65,Hierarchical-Individual
0.79,0.5,0.6818,0.76,Distributed-Collective
0.58,0.5,0.6818,0.65,Hierarchical-Individual
0.48,0.0,0.25,0.73,Hierarchical-Collective
0.41,0.0,0.25,0.76,Hierarchical-Collective
0.48,0.0,0.25,0.73,Hierarchical-Collective
0.41,0.0,0.25,0.76,Hierarchical-Collective
0.48,0.5,0.25,0.73,Hierarchical-Collective
0.41,0.5,0.25,0.76,Hierarchical-Collective
0.48,0.5,0.25,0.73,Hierarchical-Collective
0.41,0.5,0.25,0.76,Hierarchical-Collective
0.5,0.0,0.3864,0.7,Hierarchical-Collective
0.52,0.5,0.3864,0.83,Hierarchical-Individual
0.41,0.5,0.3864,0.9,Distributed-Collective
0.47,0.5,0.3864,0.65,Hierarchical-Collective
0.5,0.0,0.3864,0.7,Hierarchical-Collective
0.52,0.5,0.3864,0.83,Hierarchical-Individual
0.41,0.5,0.3864,0.9,Distributed-Collective
0.47,0.5,0.3864,0.65,Hierarchical-Collective
0.5,0.5,0.3864,0.7,Hierarchical-Collective
0.52,1.0,0.3864,0.83,Hierarchical-Individual
0.41,1.0,0.3864,0.9,Distributed-Collective
0.47,1.0,0.3864,0.65,Hierarchical-Collective
0.5,0.5,0.3864,0.7,Hierarchical-Collective
0.52,1.0,0.3864,0.83,Hierarchical-Individual
0.41,1.0,0.3864,0.9,Distributed-Collective
0.47,1.0,0.3864,0.65,Hierarchical-Collective
0.41,1.0,0.6591,0.87,Hierarchical-Individual
0.71,1.0,0.6591,1.0,Hierarchical-Collective
0.41,0.5,0.6591,0.87,Hierarchical-Individual
0.71,0.5,0.6591,1.0,Hierarchical-Collective
0.41,0.5,0.6591,0.87,Hierarchical-Individual
0.71,0.5,0.6591,1.0,Hierarchical-Collective
0.41,1.0,0.6591,0.87,Hierarchical-Individual
0.71,1.0,0.6591,1.0,Hierarchical-Collective
0.41,1.0,0.6591,0.87,Hierarchical-Individual
0.71,1.0,0.6591,1.0,Hierarchical-Collective
